hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
City_Hotel,160,0,4,2,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,118.13,none,0,2017-05-03
City_Hotel,252,0,1,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,95.4,none,2,2016-09-16
Resort_Hotel,73,2,5,2,none,HB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,221.41,none,0,2017-08-28
City_Hotel,165,1,0,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,94.5,none,0,2016-07-17
City_Hotel,90,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,72.25,none,1,2015-12-04
City_Hotel,12,2,5,1,none,BB,Direct,Direct,0,0,0,A,A,1,No_Deposit,0,Transient,76.5,none,0,2017-01-16
City_Hotel,130,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,139.5,none,2,2016-09-29
City_Hotel,16,2,3,1,none,BB,Groups,TA/TO,0,0,0,A,D,2,No_Deposit,0,Transient-Party,170,none,0,2015-09-25
Resort_Hotel,133,0,3,2,none,FB,Direct,Direct,0,0,0,F,F,0,No_Deposit,0,Transient,139,parking,0,2016-05-26
City_Hotel,34,0,2,3,none,BB,Groups,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,84,none,0,2015-08-05
City_Hotel,405,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,114.4,none,0,2017-07-04
City_Hotel,159,1,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,144,none,0,2016-09-19
Resort_Hotel,1,0,1,1,none,BB,Online_TA,TA/TO,1,0,10,A,D,0,No_Deposit,0,Group,44.8,none,1,2016-04-07
Resort_Hotel,305,4,10,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Contract,59.8,none,0,2016-07-01
City_Hotel,4,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,63.6,none,0,2016-01-24
Resort_Hotel,286,2,5,2,none,BB,Groups,Corporate,0,0,0,A,C,1,No_Deposit,0,Transient-Party,45.93,none,0,2015-10-14
City_Hotel,37,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,104,none,2,2016-11-17
City_Hotel,110,0,3,1,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,85.87,none,1,2016-11-02
Resort_Hotel,227,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,85.5,none,1,2016-06-21
City_Hotel,265,0,2,1,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient-Party,90,none,0,2016-06-24
City_Hotel,256,3,5,0,none,BB,Online_TA,TA/TO,0,0,0,A,K,1,No_Deposit,0,Transient,57.3,none,0,2016-08-21
Resort_Hotel,32,2,3,2,none,BB,Direct,Direct,0,0,0,E,F,1,No_Deposit,0,Transient,77,parking,2,2017-02-24
Resort_Hotel,151,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,139.5,none,1,2016-09-04
Resort_Hotel,14,0,5,2,none,HB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,241,none,2,2015-08-04
City_Hotel,74,0,3,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,0,Transient-Party,146.67,none,1,2017-06-20
City_Hotel,58,0,4,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,58.3,none,0,2015-12-23
Resort_Hotel,6,0,2,1,none,BB,Corporate,Corporate,0,0,0,A,D,0,No_Deposit,0,Transient,27,none,0,2016-11-23
City_Hotel,122,0,2,1,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,117,none,0,2017-05-11
City_Hotel,30,1,3,2,none,SC,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,89,none,0,2017-06-08
Resort_Hotel,6,0,3,1,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient,35,none,0,2017-02-21
City_Hotel,228,2,0,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,106.2,none,1,2016-05-22
Resort_Hotel,2,0,1,2,none,BB,Direct,Direct,0,0,0,E,I,0,No_Deposit,0,Transient,85,parking,1,2016-10-29
City_Hotel,250,2,5,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,112.1,none,0,2017-08-14
City_Hotel,181,0,2,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,0,Transient-Party,120,none,0,2016-10-11
City_Hotel,26,2,0,2,none,BB,Online_TA,TA/TO,0,0,0,A,B,1,No_Deposit,0,Transient,121,none,2,2016-05-22
City_Hotel,8,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,117,none,0,2017-02-27
Resort_Hotel,27,2,7,1,none,BB,Corporate,Corporate,0,0,0,A,A,1,No_Deposit,0,Transient-Party,40,none,0,2015-11-06
City_Hotel,67,2,2,2,none,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,146.2,none,2,2017-03-31
City_Hotel,136,0,3,2,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,121.5,none,0,2017-06-22
Resort_Hotel,170,2,5,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Contract,70.98,none,2,2015-09-20
City_Hotel,3,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,86.4,none,0,2017-01-29
City_Hotel,12,1,0,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient-Party,72,none,0,2015-10-04
City_Hotel,50,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,68.07,none,1,2016-12-03
City_Hotel,0,0,1,1,none,BB,Corporate,Corporate,1,1,0,A,A,0,No_Deposit,0,Transient-Party,67,parking,0,2016-04-01
Resort_Hotel,169,0,3,2,none,BB,Groups,Direct,0,0,0,A,D,1,Refundable,0,Transient-Party,66,none,0,2016-03-31
City_Hotel,377,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,0,Transient-Party,115,none,1,2016-10-14
Resort_Hotel,11,2,2,2,none,HB,Direct,Direct,1,0,4,E,E,1,No_Deposit,0,Transient,93,parking,4,2016-02-05
City_Hotel,1,2,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,89,none,1,2015-08-09
City_Hotel,115,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,70.03,none,2,2016-04-26
City_Hotel,141,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,104.55,none,2,2016-05-15
City_Hotel,8,0,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,130,none,0,2016-11-05
City_Hotel,178,1,3,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,B,1,No_Deposit,0,Transient,106.25,none,1,2016-10-24
Resort_Hotel,37,2,5,2,none,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,54.56,none,0,2016-11-11
City_Hotel,61,2,2,1,none,BB,Groups,TA/TO,0,0,0,A,B,1,No_Deposit,0,Transient-Party,60,none,1,2015-09-05
Resort_Hotel,60,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,H,0,No_Deposit,0,Transient,62,parking,1,2015-09-29
City_Hotel,83,0,2,1,none,BB,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,60,none,0,2015-09-23
City_Hotel,93,3,5,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,96.9,none,2,2017-01-15
City_Hotel,5,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,105,none,0,2015-09-01
City_Hotel,3,0,1,2,none,BB,Online_TA,Direct,0,0,0,A,D,0,No_Deposit,0,Transient,135,none,1,2017-04-12
Resort_Hotel,101,0,2,1,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,25.64,none,3,2016-12-15
City_Hotel,479,0,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,112.67,none,1,2017-08-09
City_Hotel,189,1,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,72.25,none,0,2016-08-08
Resort_Hotel,15,1,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,0,Transient,127,parking,1,2016-09-19
Resort_Hotel,6,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,103.36,none,1,2017-04-23
Resort_Hotel,94,2,4,2,none,HB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,145,none,1,2015-07-19
City_Hotel,185,1,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,107.1,none,1,2017-07-03
Resort_Hotel,3,0,1,2,none,BB,Direct,Direct,1,0,0,D,D,0,No_Deposit,0,Transient,100,none,1,2017-04-11
Resort_Hotel,2,1,1,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,51,none,1,2016-01-25
City_Hotel,86,0,2,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,B,1,No_Deposit,0,Transient-Party,87.5,none,0,2015-09-24
Resort_Hotel,257,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,0,Transient,84.37,none,1,2017-06-17
Resort_Hotel,136,2,5,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,74.57,parking,1,2016-09-29
Resort_Hotel,2,0,1,1,none,BB,Corporate,Corporate,1,0,4,A,D,0,No_Deposit,0,Transient,43,none,0,2016-03-30
City_Hotel,99,0,1,1,none,HB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,146.16,none,0,2017-06-09
City_Hotel,44,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,160,none,1,2017-08-04
City_Hotel,25,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,81.44,none,0,2017-03-13
Resort_Hotel,53,2,7,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,26.1,none,1,2016-02-26
City_Hotel,54,0,1,3,none,BB,Online_TA,TA/TO,0,0,0,D,G,0,No_Deposit,0,Transient,142.2,none,2,2016-09-01
City_Hotel,14,1,0,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,0,Transient,142.64,none,1,2016-11-07
City_Hotel,13,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,86.4,none,0,2017-03-03
City_Hotel,210,1,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient-Party,72.75,none,0,2015-10-08
City_Hotel,11,0,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,161,none,1,2016-03-24
Resort_Hotel,55,2,5,2,none,HB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,67.44,none,0,2016-11-19
City_Hotel,2,0,1,1,none,BB,Online_TA,TA/TO,0,0,0,D,E,0,No_Deposit,0,Transient,116,none,0,2016-04-13
Resort_Hotel,2,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,84.5,parking,1,2016-04-26
Resort_Hotel,0,0,1,2,none,BB,Direct,Direct,0,0,0,A,D,0,No_Deposit,0,Transient,45,none,0,2016-02-25
City_Hotel,95,0,2,2,none,HB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,98,none,0,2016-04-20
City_Hotel,0,0,1,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient-Party,145,none,1,2015-10-21
City_Hotel,297,1,1,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,236,Transient-Party,65,none,0,2016-05-14
City_Hotel,2,0,1,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,75,none,0,2015-12-11
Resort_Hotel,6,1,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,36.1,none,0,2016-03-18
Resort_Hotel,90,0,5,2,none,BB,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,0,Transient-Party,85,none,1,2017-05-09
City_Hotel,153,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,115.2,parking,1,2016-06-04
City_Hotel,125,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,111.6,none,0,2017-08-06
Resort_Hotel,6,1,0,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,F,0,No_Deposit,0,Transient,58,none,0,2016-05-09
Resort_Hotel,125,2,5,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Contract,62.9,none,0,2016-06-02
Resort_Hotel,162,1,2,2,none,HB,Online_TA,TA/TO,0,0,0,E,E,4,No_Deposit,0,Transient,92,none,3,2017-03-27
City_Hotel,134,0,4,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,89.25,none,0,2016-07-13
Resort_Hotel,2,0,1,1,none,BB,Corporate,Corporate,0,0,0,A,A,3,No_Deposit,0,Transient,45,parking,0,2016-04-14
City_Hotel,0,0,0,1,none,SC,Online_TA,TA/TO,1,0,0,A,K,0,No_Deposit,0,Transient,0,none,1,2016-10-26
City_Hotel,3,0,2,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,75,none,1,2017-03-02
City_Hotel,0,2,3,2,none,BB,Direct,Direct,0,0,0,G,A,0,No_Deposit,0,Transient-Party,133.3,none,1,2015-10-24
City_Hotel,76,2,4,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,80.75,none,0,2015-09-17
Resort_Hotel,145,2,5,2,none,BB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,147.6,none,2,2017-07-16
City_Hotel,45,1,2,3,none,BB,Groups,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient-Party,96.5,none,1,2016-06-17
Resort_Hotel,32,1,4,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient-Party,68,none,2,2017-02-08
City_Hotel,2,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,85.57,none,1,2017-01-12
City_Hotel,45,1,2,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,65,none,1,2016-06-17
Resort_Hotel,25,0,1,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,25,none,0,2016-01-20
City_Hotel,221,2,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,65,none,0,2015-10-10
City_Hotel,69,0,2,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,62,none,0,2015-09-09
Resort_Hotel,106,2,5,2,none,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,166,none,1,2015-08-16
Resort_Hotel,345,4,8,2,none,HB,Online_TA,TA/TO,1,0,0,E,E,2,No_Deposit,0,Transient,196.7,none,4,2017-07-21
Resort_Hotel,21,0,3,2,none,BB,Direct,Direct,0,0,0,F,F,1,No_Deposit,0,Transient,85,none,0,2016-03-24
City_Hotel,48,1,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,114,none,0,2017-04-14
City_Hotel,359,2,2,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,95,none,0,2016-09-16
City_Hotel,207,2,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,106.25,none,2,2016-09-30
City_Hotel,28,0,1,1,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,125.1,none,1,2016-08-04
City_Hotel,31,2,1,2,none,SC,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,63,none,0,2016-12-03
City_Hotel,226,0,2,2,none,BB,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,96,Transient-Party,76.5,none,1,2016-07-22
Resort_Hotel,4,2,1,1,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,43,none,1,2016-11-26
City_Hotel,83,0,1,1,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,77,Transient-Party,90.6,none,0,2015-09-30
City_Hotel,0,1,1,1,none,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient-Party,89,none,1,2015-10-19
Resort_Hotel,1,0,1,2,none,BB,Online_TA,TA/TO,0,0,1,D,D,0,No_Deposit,0,Transient-Party,68,none,0,2016-03-05
City_Hotel,13,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,E,F,0,No_Deposit,0,Transient,186.67,none,2,2017-06-05
City_Hotel,94,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient-Party,132.6,none,1,2016-05-17
City_Hotel,19,0,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,140,none,1,2017-07-06
City_Hotel,0,0,0,0,none,SC,Online_TA,TA/TO,1,0,0,A,K,0,No_Deposit,0,Transient,0,none,0,2017-03-17
Resort_Hotel,217,2,5,2,none,HB,Direct,Direct,0,0,0,D,D,1,No_Deposit,0,Transient-Party,186.6,none,1,2017-08-16
Resort_Hotel,3,1,1,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,214,parking,1,2017-07-08
City_Hotel,130,2,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,80.75,none,0,2016-09-03
City_Hotel,7,2,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,74.8,none,0,2017-02-26
Resort_Hotel,1,0,1,1,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient,35,none,0,2017-03-08
Resort_Hotel,0,0,1,1,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,40,none,0,2016-03-17
City_Hotel,32,2,3,2,none,HB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,152.98,none,0,2016-10-02
City_Hotel,0,0,1,2,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,109,none,0,2016-04-19
City_Hotel,113,1,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,116.1,none,1,2016-06-13
City_Hotel,171,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,130.5,none,3,2017-06-19
Resort_Hotel,50,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,2,No_Deposit,0,Transient,62,none,0,2017-01-07
Resort_Hotel,154,1,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,110,none,3,2017-06-19
City_Hotel,304,2,3,1,none,BB,Complementary,TA/TO,0,0,0,A,A,0,No_Deposit,35,Transient-Party,20,none,0,2016-12-29
Resort_Hotel,19,2,3,1,none,HB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,243,none,1,2015-08-13
City_Hotel,1,0,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,91.2,none,0,2015-09-08
City_Hotel,83,1,3,2,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,97.2,none,3,2017-03-27
City_Hotel,28,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,99,none,1,2015-11-19
City_Hotel,55,0,2,2,none,BB,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,62,none,0,2015-08-26
City_Hotel,71,2,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,75,none,0,2017-04-02
Resort_Hotel,0,0,1,1,none,BB,Corporate,Corporate,1,1,2,A,A,0,No_Deposit,0,Transient,60,none,0,2017-03-21
Resort_Hotel,5,0,1,1,none,BB,Complementary,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,0,none,3,2016-04-29
City_Hotel,265,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,115,none,1,2016-06-24
City_Hotel,0,0,1,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,80.1,none,0,2016-03-30
City_Hotel,102,1,0,2,none,BB,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,30,2,2,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,85.5,none,0,2016-06-19
City_Hotel,16,0,1,2,none,BB,Corporate,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,75,none,0,2016-03-11
City_Hotel,82,2,4,2,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,97.5,none,0,2016-06-26
Resort_Hotel,0,0,1,1,none,BB,Direct,TA/TO,1,0,2,A,G,0,No_Deposit,0,Transient,79,none,1,2016-06-15
City_Hotel,139,0,4,1,none,BB,Groups,TA/TO,0,0,0,A,F,5,No_Deposit,87,Transient-Party,65,none,0,2015-11-17
City_Hotel,74,0,2,1,none,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient-Party,107.1,none,0,2016-08-12
City_Hotel,99,2,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,108,none,0,2017-04-22
City_Hotel,4,0,3,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Contract,133,none,2,2015-09-22
City_Hotel,108,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,104,none,2,2016-12-25
City_Hotel,41,1,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,121.73,none,1,2016-04-28
City_Hotel,28,1,2,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,98,none,2,2017-03-03
Resort_Hotel,3,1,2,2,none,BB,Direct,Direct,0,0,0,A,C,0,No_Deposit,0,Transient,127.3,none,1,2015-07-17
Resort_Hotel,81,0,3,1,none,HB,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,49,none,0,2016-03-09
Resort_Hotel,226,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,149.14,none,2,2017-07-04
City_Hotel,98,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,126.9,none,1,2016-05-19
City_Hotel,119,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,76.5,parking,2,2015-08-13
Resort_Hotel,122,2,5,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Contract,54.9,none,2,2016-06-04
City_Hotel,0,0,0,0,none,BB,Online_TA,TA/TO,1,0,0,A,C,0,No_Deposit,0,Transient,0,none,1,2017-03-24
City_Hotel,65,0,2,1,none,BB,Online_TA,TA/TO,0,0,0,D,A,0,No_Deposit,0,Transient,139.5,none,0,2016-07-12
City_Hotel,1,0,1,2,none,BB,Complementary,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,0,none,1,2016-12-21
City_Hotel,49,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,190,none,2,2017-05-29
City_Hotel,15,1,3,2,none,BB,Groups,TA/TO,0,0,0,A,D,4,No_Deposit,0,Transient-Party,170,none,0,2015-09-24
City_Hotel,162,0,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,70,none,0,2015-09-17
Resort_Hotel,87,1,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,244,none,2,2017-08-03
Resort_Hotel,280,2,5,2,none,HB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,150.81,none,3,2017-06-17
Resort_Hotel,108,0,1,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,41.4,none,1,2016-04-01
Resort_Hotel,289,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,123,none,0,2015-09-03
City_Hotel,162,0,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,112,none,1,2016-07-14
City_Hotel,9,0,1,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,99,none,0,2016-05-25
Resort_Hotel,3,2,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,48,none,1,2016-01-03
City_Hotel,20,0,5,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,65,none,0,2017-03-14
Resort_Hotel,21,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,230,none,2,2017-08-17
Resort_Hotel,7,1,3,2,none,BB,Groups,Corporate,1,0,2,D,F,2,No_Deposit,0,Transient-Party,47,none,0,2017-03-02
City_Hotel,21,0,1,1,none,BB,Groups,TA/TO,0,0,0,A,A,2,No_Deposit,0,Transient-Party,251,none,0,2017-03-14
Resort_Hotel,2,0,2,1,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,219,none,2,2017-08-18
City_Hotel,104,0,3,2,none,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,125.1,none,1,2016-10-25
Resort_Hotel,87,3,8,2,none,FB,Offline_TA/TO,TA/TO,0,0,0,E,E,3,No_Deposit,0,Transient,135.49,none,0,2016-05-19
Resort_Hotel,111,2,7,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Contract,101.5,none,0,2015-09-10
City_Hotel,47,0,2,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,125.1,none,1,2016-09-09
